"Date, time",Pris,Omrade
18/02/2025 14:00,13.828,NO3
18/02/2025 14:00,8.756,NO4
18/02/2025 14:00,86.825,NO5
18/02/2025 15:00,114.725,NO1
18/02/2025 15:00,124.04,NO2
18/02/2025 15:00,14.515,NO3
18/02/2025 15:00,8.838,NO4
18/02/2025 15:00,97.318,NO5
18/02/2025 16:00,133.064,NO1
18/02/2025 16:00,144.49,NO2
18/02/2025 16:00,12.347,NO3
18/02/2025 16:00,8.826,NO4
18/02/2025 16:00,108.184,NO5
18/02/2025 17:00,184.084,NO1
18/02/2025 17:00,200.29,NO2
18/02/2025 17:00,12.335,NO3
18/02/2025 17:00,6.762,NO4
18/02/2025 17:00,148.606,NO5
18/02/2025 18:00,181.064,NO1
18/02/2025 18:00,196.571,NO2
18/02/2025 18:00,14.97,NO3
18/02/2025 18:00,9.047,NO4
18/02/2025 18:00,150.354,NO5
18/02/2025 19:00,162.177,NO1
18/02/2025 19:00,175.678,NO2
18/02/2025 19:00,16.101,NO3
18/02/2025 19:00,9.024,NO4
18/02/2025 19:00,137.448,NO5
18/02/2025 20:00,148.279,NO1
18/02/2025 20:00,160.708,NO2
18/02/2025 20:00,15.402,NO3
18/02/2025 20:00,9.992,NO4
18/02/2025 20:00,124.81,NO5
18/02/2025 21:00,134.825,NO1
18/02/2025 21:00,145.901,NO2
18/02/2025 21:00,15.926,NO3
18/02/2025 21:00,9.7,NO4
18/02/2025 21:00,113.629,NO5
18/02/2025 22:00,126.99,NO1
18/02/2025 22:00,137.413,NO2
18/02/2025 22:00,15.052,NO3
18/02/2025 22:00,10.458,NO4
18/02/2025 22:00,106.668,NO5
18/02/2025 23:00,119.19,NO1
18/02/2025 23:00,128.972,NO2
18/02/2025 23:00,14.341,NO3
18/02/2025 23:00,8.266,NO4
18/02/2025 23:00,100.046,NO5
19/02/2025 00:00,98.149,NO1
19/02/2025 00:00,100.672,NO2
19/02/2025 00:00,46.516,NO3
19/02/2025 00:00,8.594,NO4
19/02/2025 00:00,92.416,NO5
19/02/2025 01:00,104.056,NO1
19/02/2025 01:00,111.627,NO2
19/02/2025 01:00,18.316,NO3
19/02/2025 01:00,7.826,NO4
19/02/2025 01:00,91.788,NO5
19/02/2025 02:00,104.533,NO1
19/02/2025 02:00,111.976,NO2
19/02/2025 02:00,19.897,NO3
19/02/2025 02:00,7.28,NO4
19/02/2025 02:00,92.462,NO5
19/02/2025 03:00,102.114,NO1
19/02/2025 03:00,109.382,NO2
19/02/2025 03:00,19.606,NO3
19/02/2025 03:00,6.954,NO4
19/02/2025 03:00,90.311,NO5
19/02/2025 04:00,99.323,NO1
19/02/2025 04:00,106.243,NO2
19/02/2025 04:00,20.688,NO3
19/02/2025 04:00,7.326,NO4
19/02/2025 04:00,88.392,NO5
19/02/2025 05:00,97.591,NO1
19/02/2025 05:00,106.882,NO2
19/02/2025 05:00,11.489,NO3
19/02/2025 05:00,5.873,NO4
19/02/2025 05:00,83.078,NO5
19/02/2025 06:00,111.627,NO1
19/02/2025 06:00,122.977,NO2
19/02/2025 06:00,11.594,NO3
19/02/2025 06:00,7.431,NO4
19/02/2025 06:00,92.613,NO5
19/02/2025 07:00,207.787,NO1
19/02/2025 07:00,174.226,NO2
19/02/2025 07:00,13.106,NO3
19/02/2025 07:00,43.399,NO4
19/02/2025 07:00,115.488,NO5
19/02/2025 08:00,232.092,NO1
19/02/2025 08:00,194.902,NO2
19/02/2025 08:00,13.373,NO3
19/02/2025 08:00,46.26,NO4
19/02/2025 08:00,124.14,NO5
19/02/2025 09:00,166.713,NO1
19/02/2025 09:00,146.909,NO2
19/02/2025 09:00,16.362,NO3
19/02/2025 09:00,36.329,NO4
19/02/2025 09:00,100.242,NO5
19/02/2025 10:00,142.083,NO1
19/02/2025 10:00,123.198,NO2
19/02/2025 10:00,15.071,NO3
19/02/2025 10:00,31.736,NO4
19/02/2025 10:00,82.682,NO5
19/02/2025 11:00,92.392,NO1
19/02/2025 11:00,101.358,NO2
19/02/2025 11:00,13.408,NO3
19/02/2025 11:00,19.502,NO4
19/02/2025 11:00,76.054,NO5
19/02/2025 12:00,84.392,NO1
19/02/2025 12:00,92.52,NO2
19/02/2025 12:00,12.513,NO3
19/02/2025 12:00,18.223,NO4
19/02/2025 12:00,69.646,NO5
19/02/2025 13:00,86.124,NO1
19/02/2025 13:00,93.974,NO2
19/02/2025 13:00,12.687,NO3
19/02/2025 13:00,19.269,NO4
19/02/2025 13:00,70.553,NO5
19/02/2025 14:00,89.625,NO1
19/02/2025 14:00,96.823,NO2
19/02/2025 14:00,16.467,NO3
19/02/2025 14:00,21.525,NO4
19/02/2025 14:00,74.821,NO5
19/02/2025 15:00,101.928,NO1
19/02/2025 15:00,111.394,NO2
19/02/2025 15:00,12.455,NO3
19/02/2025 15:00,15.978,NO4
19/02/2025 15:00,87.857,NO5
19/02/2025 16:00,107.417,NO1
19/02/2025 16:00,109.906,NO2
19/02/2025 16:00,54.621,NO3
19/02/2025 16:00,20.246,NO4
19/02/2025 16:00,102.149,NO5
19/02/2025 17:00,125.791,NO1
19/02/2025 17:00,128.768,NO2
19/02/2025 17:00,62.285,NO3
19/02/2025 17:00,22.014,NO4
19/02/2025 17:00,119.476,NO5
19/02/2025 18:00,139.397,NO1
19/02/2025 18:00,142.734,NO2
19/02/2025 18:00,68.32,NO3
19/02/2025 18:00,23.514,NO4
19/02/2025 18:00,132.233,NO5
19/02/2025 19:00,134.071,NO1
19/02/2025 19:00,137.269,NO2
19/02/2025 19:00,64.867,NO3
19/02/2025 19:00,22.781,NO4
19/02/2025 19:00,127.175,NO5
19/02/2025 20:00,112.406,NO1
19/02/2025 20:00,115.057,NO2
19/02/2025 20:00,54.935,NO3
19/02/2025 20:00,19.909,NO4
19/02/2025 20:00,106.661,NO5
19/02/2025 21:00,94.23,NO1
19/02/2025 21:00,96.428,NO2
19/02/2025 21:00,46.76,NO3
19/02/2025 21:00,17.641,NO4
19/02/2025 21:00,89.462,NO5
19/02/2025 22:00,85.578,NO1
19/02/2025 22:00,87.566,NO2
19/02/2025 22:00,42.725,NO3
19/02/2025 22:00,16.234,NO4
19/02/2025 22:00,81.287,NO5
19/02/2025 23:00,79.798,NO1
19/02/2025 23:00,84.427,NO2
19/02/2025 23:00,40.771,NO3
19/02/2025 23:00,9.106,NO4
19/02/2025 23:00,72.367,NO5
20/02/2025 00:00,71.535,NO1
20/02/2025 00:00,73.044,NO2
20/02/2025 00:00,38.31,NO3
20/02/2025 00:00,8.707,NO4
20/02/2025 00:00,68.249,NO5
20/02/2025 01:00,69.387,NO1
20/02/2025 01:00,70.792,NO2
20/02/2025 01:00,37.869,NO3
20/02/2025 01:00,6.606,NO4
20/02/2025 01:00,66.334,NO5
20/02/2025 02:00,68.737,NO1
20/02/2025 02:00,70.107,NO2
20/02/2025 02:00,37.985,NO3
20/02/2025 02:00,5.932,NO4
20/02/2025 02:00,65.788,NO5
20/02/2025 03:00,67.437,NO1
20/02/2025 03:00,68.702,NO2
20/02/2025 03:00,38.565,NO3
20/02/2025 03:00,5.143,NO4
20/02/2025 03:00,64.674,NO5
20/02/2025 04:00,66.543,NO1
20/02/2025 04:00,67.692,NO2
20/02/2025 04:00,40.19,NO3
20/02/2025 04:00,5.143,NO4
20/02/2025 04:00,64.082,NO5
20/02/2025 05:00,67.413,NO1
20/02/2025 05:00,68.052,NO2
20/02/2025 05:00,34.815,NO3
20/02/2025 05:00,5.793,NO4
20/02/2025 05:00,64.674,NO5
20/02/2025 06:00,72.266,NO1
20/02/2025 06:00,73.949,NO2
20/02/2025 06:00,37.033,NO3
20/02/2025 06:00,6.164,NO4
20/02/2025 06:00,68.725,NO5
20/02/2025 07:00,102.496,NO1
20/02/2025 07:00,104.98,NO2
20/02/2025 07:00,50.731,NO3
20/02/2025 07:00,8.347,NO4
20/02/2025 07:00,97.376,NO5
20/02/2025 08:00,106.594,NO1
20/02/2025 08:00,108.985,NO2
20/02/2025 08:00,56.373,NO3
20/02/2025 08:00,9.125,NO4
20/02/2025 08:00,101.857,NO5
20/02/2025 09:00,74.17,NO1
20/02/2025 09:00,75.969,NO2
20/02/2025 09:00,36.557,NO3
20/02/2025 09:00,7.534,NO4
20/02/2025 09:00,70.525,NO5
20/02/2025 10:00,72.591,NO1
20/02/2025 10:00,74.193,NO2
20/02/2025 10:00,37.927,NO3
20/02/2025 10:00,8.788,NO4
20/02/2025 10:00,69.352,NO5
20/02/2025 11:00,70.664,NO1
20/02/2025 11:00,72.429,NO2
20/02/2025 11:00,38.112,NO3
20/02/2025 11:00,5.944,NO4
20/02/2025 11:00,67.274,NO5
20/02/2025 12:00,70.768,NO1
20/02/2025 12:00,70.118,NO2
20/02/2025 12:00,20.026,NO3
20/02/2025 12:00,5.201,NO4
20/02/2025 12:00,67.077,NO5
20/02/2025 13:00,70.409,NO1
20/02/2025 13:00,69.619,NO2
20/02/2025 13:00,18.818,NO3
20/02/2025 13:00,5.027,NO4
20/02/2025 13:00,66.705,NO5
20/02/2025 14:00,70.362,NO1
20/02/2025 14:00,69.782,NO2
20/02/2025 14:00,18.818,NO3
20/02/2025 14:00,6.222,NO4
20/02/2025 14:00,66.473,NO5
20/02/2025 15:00,71.895,NO1
20/02/2025 15:00,72.8,NO2
20/02/2025 15:00,19.526,NO3
20/02/2025 15:00,8.788,NO4
20/02/2025 15:00,65.765,NO5
20/02/2025 16:00,70.722,NO1
20/02/2025 16:00,71.453,NO2
20/02/2025 16:00,22.696,NO3
20/02/2025 16:00,9.415,NO4
20/02/2025 16:00,65.962,NO5
20/02/2025 17:00,69.666,NO1
20/02/2025 17:00,71.198,NO2
20/02/2025 17:00,33.074,NO3
20/02/2025 17:00,12.062,NO4
20/02/2025 17:00,66.09,NO5
20/02/2025 18:00,69.48,NO1
20/02/2025 18:00,69.758,NO2
20/02/2025 18:00,22.696,NO3
20/02/2025 18:00,8.672,NO4
20/02/2025 18:00,65.591,NO5
20/02/2025 19:00,66.879,NO1
20/02/2025 19:00,66.229,NO2
20/02/2025 19:00,15.289,NO3
20/02/2025 19:00,5.05,NO4
20/02/2025 19:00,62.99,NO5
20/02/2025 20:00,63.559,NO1
20/02/2025 20:00,62.805,NO2
20/02/2025 20:00,13.304,NO3
20/02/2025 20:00,4.528,NO4
20/02/2025 20:00,59.833,NO5
20/02/2025 21:00,61.795,NO1
20/02/2025 21:00,60.286,NO2
20/02/2025 21:00,13.107,NO3
20/02/2025 21:00,3.576,NO4
20/02/2025 21:00,57.987,NO5
20/02/2025 22:00,60.204,NO1
20/02/2025 22:00,58.869,NO2
20/02/2025 22:00,12.886,NO3
20/02/2025 22:00,3.401,NO4
20/02/2025 22:00,56.513,NO5
20/02/2025 23:00,59.554,NO1
20/02/2025 23:00,58.161,NO2
20/02/2025 23:00,11.377,NO3
20/02/2025 23:00,2.566,NO4
20/02/2025 23:00,55.851,NO5
21/02/2025 00:00,57.11,NO1
21/02/2025 00:00,56.494,NO2
21/02/2025 00:00,12.187,NO3
21/02/2025 00:00,3.384,NO4
21/02/2025 00:00,53.61,NO5
21/02/2025 01:00,57.657,NO1
21/02/2025 01:00,57.261,NO2
21/02/2025 01:00,11.989,NO3
21/02/2025 01:00,3.361,NO4
21/02/2025 01:00,54.145,NO5
21/02/2025 02:00,57.25,NO1
21/02/2025 02:00,56.901,NO2
21/02/2025 02:00,12.071,NO3
21/02/2025 02:00,3.244,NO4
21/02/2025 02:00,53.761,NO5
21/02/2025 03:00,56.796,NO1
21/02/2025 03:00,56.482,NO2
21/02/2025 03:00,12.245,NO3
21/02/2025 03:00,3.303,NO4
21/02/2025 03:00,53.331,NO5
21/02/2025 04:00,57.668,NO1
21/02/2025 04:00,57.587,NO2
21/02/2025 04:00,14.397,NO3
21/02/2025 04:00,4.07,NO4
21/02/2025 04:00,54.203,NO5
21/02/2025 05:00,60.587,NO1
21/02/2025 05:00,60.296,NO2
21/02/2025 05:00,14.071,NO3
21/02/2025 05:00,4.652,NO4
21/02/2025 05:00,56.97,NO5
21/02/2025 06:00,65.971,NO1
21/02/2025 06:00,66.332,NO2
21/02/2025 06:00,20.49,NO3
21/02/2025 06:00,6.175,NO4
21/02/2025 06:00,62.157,NO5
21/02/2025 07:00,94.055,NO1
21/02/2025 07:00,97.625,NO2
21/02/2025 07:00,22.095,NO3
21/02/2025 07:00,8.419,NO4
21/02/2025 07:00,82.252,NO5
21/02/2025 08:00,145.851,NO1
21/02/2025 08:00,151.817,NO2
21/02/2025 08:00,25.491,NO3
21/02/2025 08:00,11.036,NO4
21/02/2025 08:00,125.105,NO5
21/02/2025 09:00,111.906,NO1
21/02/2025 09:00,116.302,NO2
21/02/2025 09:00,22.77,NO3
21/02/2025 09:00,9.187,NO4
21/02/2025 09:00,96.87,NO5
21/02/2025 10:00,88.811,NO1
21/02/2025 10:00,90.939,NO2
21/02/2025 10:00,44.946,NO3
21/02/2025 10:00,8.966,NO4
21/02/2025 10:00,84.508,NO5
21/02/2025 11:00,74.286,NO1
21/02/2025 11:00,76.054,NO2
21/02/2025 11:00,37.771,NO3
21/02/2025 11:00,8.885,NO4
21/02/2025 11:00,70.658,NO5
21/02/2025 12:00,71.367,NO1
21/02/2025 12:00,72.984,NO2
21/02/2025 12:00,38.108,NO3
21/02/2025 12:00,6.001,NO4
21/02/2025 12:00,68.065,NO5
21/02/2025 13:00,69.414,NO1
21/02/2025 13:00,70.972,NO2
21/02/2025 13:00,37.003,NO3
21/02/2025 13:00,5.803,NO4
21/02/2025 13:00,66.239,NO5
21/02/2025 14:00,69.379,NO1
21/02/2025 14:00,70.949,NO2
21/02/2025 14:00,36.434,NO3
21/02/2025 14:00,5.803,NO4
21/02/2025 14:00,66.157,NO5
21/02/2025 15:00,72.623,NO1
21/02/2025 15:00,74.67,NO2
21/02/2025 15:00,30.619,NO3
21/02/2025 15:00,5.419,NO4
21/02/2025 15:00,67.297,NO5
21/02/2025 16:00,75.798,NO1
21/02/2025 16:00,78.496,NO2
21/02/2025 16:00,20.56,NO3
21/02/2025 16:00,5.803,NO4
21/02/2025 16:00,66.739,NO5
21/02/2025 17:00,79.821,NO1
21/02/2025 17:00,82.729,NO2
21/02/2025 17:00,20.234,NO3
21/02/2025 17:00,5.803,NO4
21/02/2025 17:00,70.204,NO5
21/02/2025 18:00,76.379,NO1
21/02/2025 18:00,79.17,NO2
21/02/2025 18:00,18.92,NO3
21/02/2025 18:00,5.466,NO4
21/02/2025 18:00,66.646,NO5
21/02/2025 19:00,65.855,NO1
21/02/2025 19:00,65.809,NO2
21/02/2025 19:00,19.025,NO3
21/02/2025 19:00,5.047,NO4
21/02/2025 19:00,62.157,NO5
21/02/2025 20:00,62.017,NO1
21/02/2025 20:00,61.366,NO2
21/02/2025 20:00,13.024,NO3
21/02/2025 20:00,4.024,NO4
21/02/2025 20:00,58.366,NO5
21/02/2025 21:00,59.843,NO1
21/02/2025 21:00,58.785,NO2
21/02/2025 21:00,9.489,NO3
21/02/2025 21:00,3.803,NO4
21/02/2025 21:00,56.261,NO5
21/02/2025 22:00,57.726,NO1
21/02/2025 22:00,56.47,NO2
21/02/2025 22:00,7.117,NO3
21/02/2025 22:00,3.303,NO4
21/02/2025 22:00,54.203,NO5
21/02/2025 23:00,56.401,NO1
21/02/2025 23:00,55.226,NO2
21/02/2025 23:00,6.896,NO3
21/02/2025 23:00,2.954,NO4
21/02/2025 23:00,52.97,NO5
22/02/2025 00:00,57.122,NO1
22/02/2025 00:00,55.726,NO2
22/02/2025 00:00,7.001,NO3
22/02/2025 00:00,2.361,NO4
22/02/2025 00:00,53.54,NO5
22/02/2025 01:00,55.587,NO1
22/02/2025 01:00,54.587,NO2
22/02/2025 01:00,7.105,NO3
22/02/2025 01:00,2.931,NO4
22/02/2025 01:00,52.168,NO5
22/02/2025 02:00,53.679,NO1
22/02/2025 02:00,52.761,NO2
22/02/2025 02:00,6.977,NO3
22/02/2025 02:00,2.733,NO4
22/02/2025 02:00,50.388,NO5
22/02/2025 03:00,47.586,NO1
22/02/2025 03:00,47.551,NO2
22/02/2025 03:00,7.001,NO3
22/02/2025 03:00,2.489,NO4
22/02/2025 03:00,46.458,NO5
22/02/2025 04:00,45.586,NO1
22/02/2025 04:00,46.4,NO2
22/02/2025 04:00,7.14,NO3
22/02/2025 04:00,2.57,NO4
22/02/2025 04:00,46.365,NO5
22/02/2025 05:00,54.412,NO1
22/02/2025 05:00,53.61,NO2
22/02/2025 05:00,8.071,NO3
22/02/2025 05:00,2.965,NO4
22/02/2025 05:00,51.098,NO5
22/02/2025 06:00,56.04,NO1
22/02/2025 06:00,55.331,NO2
22/02/2025 06:00,9.815,NO3
22/02/2025 06:00,3.012,NO4
22/02/2025 06:00,52.691,NO5
22/02/2025 07:00,58.238,NO1
22/02/2025 07:00,56.97,NO2
22/02/2025 07:00,12.152,NO3
22/02/2025 07:00,2.523,NO4
22/02/2025 07:00,54.598,NO5
22/02/2025 08:00,59.808,NO1
22/02/2025 08:00,58.819,NO2
22/02/2025 08:00,12.245,NO3
22/02/2025 08:00,3.396,NO4
22/02/2025 08:00,56.145,NO5
22/02/2025 09:00,60.18,NO1
22/02/2025 09:00,59.68,NO2
22/02/2025 09:00,13.373,NO3
22/02/2025 09:00,3.756,NO4
22/02/2025 09:00,56.703,NO5
22/02/2025 10:00,59.587,NO1
22/02/2025 10:00,58.645,NO2
22/02/2025 10:00,9.489,NO3
22/02/2025 10:00,3.628,NO4
22/02/2025 10:00,56.005,NO5
22/02/2025 11:00,56.703,NO1
22/02/2025 11:00,55.668,NO2
22/02/2025 11:00,8.757,NO3
22/02/2025 11:00,3.512,NO4
22/02/2025 11:00,53.226,NO5
22/02/2025 12:00,56.436,NO1
22/02/2025 12:00,55.447,NO2
22/02/2025 12:00,8.792,NO3
22/02/2025 12:00,3.745,NO4
22/02/2025 12:00,52.97,NO5
22/02/2025 13:00,59.413,NO1
22/02/2025 13:00,58.308,NO2
22/02/2025 13:00,8.478,NO3
22/02/2025 13:00,3.57,NO4
22/02/2025 13:00,55.703,NO5
22/02/2025 14:00,60.017,NO1
22/02/2025 14:00,59.529,NO2
22/02/2025 14:00,13.466,NO3
22/02/2025 14:00,3.931,NO4
22/02/2025 14:00,56.436,NO5
22/02/2025 15:00,60.541,NO1
22/02/2025 15:00,59.866,NO2
22/02/2025 15:00,11.92,NO3
22/02/2025 15:00,3.814,NO4
22/02/2025 15:00,56.877,NO5
22/02/2025 16:00,61.913,NO1
22/02/2025 16:00,61.355,NO2
22/02/2025 16:00,13.583,NO3
22/02/2025 16:00,3.942,NO4
22/02/2025 16:00,58.226,NO5
22/02/2025 17:00,62.855,NO1
22/02/2025 17:00,62.82,NO2
22/02/2025 17:00,18.839,NO3
22/02/2025 17:00,5.105,NO4
22/02/2025 17:00,59.285,NO5
22/02/2025 18:00,62.436,NO1
22/02/2025 18:00,62.413,NO2
22/02/2025 18:00,18.839,NO3
22/02/2025 18:00,5.105,NO4
22/02/2025 18:00,58.901,NO5
22/02/2025 19:00,61.18,NO1
22/02/2025 19:00,61.32,NO2
22/02/2025 19:00,19.63,NO3
22/02/2025 19:00,5.105,NO4
22/02/2025 19:00,57.785,NO5
22/02/2025 20:00,59.82,NO1
22/02/2025 20:00,59.994,NO2
22/02/2025 20:00,18.839,NO3
22/02/2025 20:00,5,NO4
22/02/2025 20:00,56.459,NO5
22/02/2025 21:00,59.924,NO1
22/02/2025 21:00,59.634,NO2
22/02/2025 21:00,14.885,NO3
22/02/2025 21:00,5.047,NO4
22/02/2025 21:00,56.401,NO5
22/02/2025 22:00,59.203,NO1
22/02/2025 22:00,59.413,NO2
22/02/2025 22:00,18.839,NO3
22/02/2025 22:00,4.466,NO4
22/02/2025 22:00,55.842,NO5
22/02/2025 23:00,58.436,NO1
22/02/2025 23:00,59.145,NO2
22/02/2025 23:00,13.478,NO3
22/02/2025 23:00,4.338,NO4
22/02/2025 23:00,55.191,NO5
23/02/2025 00:00,56.156,NO1
23/02/2025 00:00,56.68,NO2
23/02/2025 00:00,15.06,NO3
23/02/2025 00:00,4.012,NO4
23/02/2025 00:00,53.017,NO5
23/02/2025 01:00,56.622,NO1
23/02/2025 01:00,56.587,NO2
23/02/2025 01:00,14.49,NO3
23/02/2025 01:00,3.826,NO4
23/02/2025 01:00,53.296,NO5
23/02/2025 02:00,56.447,NO1
23/02/2025 02:00,56.494,NO2
23/02/2025 02:00,14.385,NO3
23/02/2025 02:00,3.803,NO4
23/02/2025 02:00,53.156,NO5
23/02/2025 03:00,56.656,NO1
23/02/2025 03:00,56.47,NO2
23/02/2025 03:00,13.932,NO3
23/02/2025 03:00,3.663,NO4
23/02/2025 03:00,53.296,NO5
23/02/2025 04:00,56.761,NO1
23/02/2025 04:00,56.563,NO2
23/02/2025 04:00,13.885,NO3
23/02/2025 04:00,3.628,NO4
23/02/2025 04:00,53.4,NO5
23/02/2025 05:00,56.994,NO1
23/02/2025 05:00,56.796,NO2
23/02/2025 05:00,13.885,NO3
23/02/2025 05:00,3.838,NO4
23/02/2025 05:00,53.656,NO5
23/02/2025 06:00,57.878,NO1
23/02/2025 06:00,57.564,NO2
23/02/2025 06:00,13.315,NO3
23/02/2025 06:00,3.814,NO4
23/02/2025 06:00,54.296,NO5
23/02/2025 07:00,58.447,NO1
23/02/2025 07:00,58.052,NO2
23/02/2025 07:00,13.885,NO3
23/02/2025 07:00,3.977,NO4
23/02/2025 07:00,54.901,NO5
23/02/2025 08:00,58.11,NO1
23/02/2025 08:00,59.087,NO2
23/02/2025 08:00,27.921,NO3
23/02/2025 08:00,3.931,NO4
23/02/2025 08:00,55.261,NO5
23/02/2025 09:00,58.971,NO1
23/02/2025 09:00,60.227,NO2
23/02/2025 09:00,32.061,NO3
23/02/2025 09:00,3.942,NO4
23/02/2025 09:00,56.284,NO5
23/02/2025 10:00,58.401,NO1
23/02/2025 10:00,59.599,NO2
23/02/2025 10:00,32.561,NO3
23/02/2025 10:00,3.931,NO4
23/02/2025 10:00,55.819,NO5
23/02/2025 11:00,57.657,NO1
23/02/2025 11:00,58.819,NO2
23/02/2025 11:00,32.34,NO3
23/02/2025 11:00,3.919,NO4
23/02/2025 11:00,55.133,NO5
23/02/2025 12:00,56.587,NO1
23/02/2025 12:00,56.133,NO2
23/02/2025 12:00,16.35,NO3
23/02/2025 12:00,3.884,NO4
23/02/2025 12:00,53.505,NO5
23/02/2025 13:00,55.412,NO1
23/02/2025 13:00,55.133,NO2
23/02/2025 13:00,18.083,NO3
23/02/2025 13:00,3.907,NO4
23/02/2025 13:00,52.493,NO5
23/02/2025 14:00,55.435,NO1
23/02/2025 14:00,55.168,NO2
23/02/2025 14:00,18.223,NO3
23/02/2025 14:00,3.965,NO4
23/02/2025 14:00,52.517,NO5
23/02/2025 15:00,55.866,NO1
23/02/2025 15:00,57.145,NO2
23/02/2025 15:00,28.852,NO3
23/02/2025 15:00,4.035,NO4
23/02/2025 15:00,53.075,NO5
23/02/2025 16:00,58.145,NO1
23/02/2025 16:00,59.482,NO2
23/02/2025 16:00,29.921,NO3
23/02/2025 16:00,4.07,NO4
23/02/2025 16:00,55.238,NO5
23/02/2025 17:00,62.529,NO1
23/02/2025 17:00,63.983,NO2
23/02/2025 17:00,32.05,NO3
23/02/2025 17:00,4.198,NO4
23/02/2025 17:00,59.366,NO5
23/02/2025 18:00,62.343,NO1
23/02/2025 18:00,63.785,NO2
23/02/2025 18:00,32.143,NO3
23/02/2025 18:00,4.256,NO4
23/02/2025 18:00,59.18,NO5
23/02/2025 19:00,60.762,NO1
23/02/2025 19:00,62.169,NO2
23/02/2025 19:00,30.98,NO3
23/02/2025 19:00,4.233,NO4
23/02/2025 19:00,57.68,NO5
23/02/2025 20:00,58.145,NO1
23/02/2025 20:00,59.459,NO2
23/02/2025 20:00,30.352,NO3
23/02/2025 20:00,4.233,NO4
23/02/2025 20:00,55.296,NO5
23/02/2025 21:00,58.447,NO1
23/02/2025 21:00,57.843,NO2
23/02/2025 21:00,15.269,NO3
23/02/2025 21:00,4.059,NO4
23/02/2025 21:00,55.18,NO5
23/02/2025 22:00,57.819,NO1
23/02/2025 22:00,56.784,NO2
23/02/2025 22:00,11.013,NO3
23/02/2025 22:00,3.942,NO4
23/02/2025 22:00,54.424,NO5
23/02/2025 23:00,56.47,NO1
23/02/2025 23:00,55.11,NO2
23/02/2025 23:00,7.408,NO3
23/02/2025 23:00,3.779,NO4
23/02/2025 23:00,53.005,NO5
24/02/2025 00:00,47.182,NO1
24/02/2025 00:00,48.334,NO2
24/02/2025 00:00,6.109,NO3
24/02/2025 00:00,3.316,NO4
24/02/2025 00:00,49.637,NO5
24/02/2025 01:00,42.4,NO1
24/02/2025 01:00,43.435,NO2
24/02/2025 01:00,3.549,NO3
24/02/2025 01:00,3.223,NO4
24/02/2025 01:00,45.018,NO5
24/02/2025 02:00,35.197,NO1
24/02/2025 02:00,36.047,NO2
24/02/2025 02:00,3.502,NO3
24/02/2025 02:00,2.443,NO4
24/02/2025 02:00,37.21,NO5
24/02/2025 03:00,30.532,NO1
24/02/2025 03:00,31.265,NO2
24/02/2025 03:00,3.56,NO3
24/02/2025 03:00,1.92,NO4
24/02/2025 03:00,32.091,NO5
24/02/2025 04:00,32.649,NO1
24/02/2025 04:00,33.44,NO2
24/02/2025 04:00,3.572,NO3
24/02/2025 04:00,2.059,NO4
24/02/2025 04:00,34.418,NO5
24/02/2025 05:00,41.05,NO1
24/02/2025 05:00,42.062,NO2
24/02/2025 05:00,3.572,NO3
24/02/2025 05:00,3.002,NO4
24/02/2025 05:00,43.412,NO5
24/02/2025 06:00,43.598,NO1
24/02/2025 06:00,44.087,NO2
24/02/2025 06:00,3.735,NO3
24/02/2025 06:00,3.002,NO4
24/02/2025 06:00,45.146,NO5
24/02/2025 07:00,55.478,NO1
24/02/2025 07:00,54.582,NO2
24/02/2025 07:00,9.343,NO3
24/02/2025 07:00,3.537,NO4
24/02/2025 07:00,52.208,NO5
24/02/2025 08:00,58.41,NO1
24/02/2025 08:00,57.84,NO2
24/02/2025 08:00,13.602,NO3
24/02/2025 08:00,3.816,NO4
24/02/2025 08:00,55.117,NO5
24/02/2025 09:00,58.178,NO1
24/02/2025 09:00,57.282,NO2
24/02/2025 09:00,10.961,NO3
24/02/2025 09:00,3.421,NO4
24/02/2025 09:00,54.803,NO5
24/02/2025 10:00,57.817,NO1
24/02/2025 10:00,56.77,NO2
24/02/2025 10:00,9.308,NO3
24/02/2025 10:00,3.409,NO4
24/02/2025 10:00,54.396,NO5
24/02/2025 11:00,55.978,NO1
24/02/2025 11:00,54.943,NO2
24/02/2025 11:00,9.122,NO3
24/02/2025 11:00,3.281,NO4
24/02/2025 11:00,52.697,NO5
24/02/2025 12:00,56.677,NO1
24/02/2025 12:00,55.734,NO2
24/02/2025 12:00,9.599,NO3
24/02/2025 12:00,3.153,NO4
24/02/2025 12:00,53.337,NO5
24/02/2025 13:00,56.909,NO1
24/02/2025 13:00,56.199,NO2
24/02/2025 13:00,11.589,NO3
24/02/2025 13:00,3.049,NO4
24/02/2025 13:00,53.616,NO5
24/02/2025 14:00,57.072,NO1
24/02/2025 14:00,56.327,NO2
24/02/2025 14:00,11.1,NO3
24/02/2025 14:00,3.002,NO4
24/02/2025 14:00,53.744,NO5
24/02/2025 15:00,56.339,NO1
24/02/2025 15:00,55.676,NO2
24/02/2025 15:00,11.182,NO3
24/02/2025 15:00,3.002,NO4
24/02/2025 15:00,53.046,NO5
24/02/2025 16:00,58.189,NO1
24/02/2025 16:00,57.316,NO2
24/02/2025 16:00,9.983,NO3
24/02/2025 16:00,2.944,NO4
24/02/2025 16:00,54.733,NO5
24/02/2025 17:00,58.084,NO1
24/02/2025 17:00,58.561,NO2
24/02/2025 17:00,23.271,NO3
